Step,Learning Rate,Train Loss,Validation Loss,Perplexity,Time Elapsed
0,1e-07,9.35040283203125,9.344466209411621,11435.3671875,4.762080430984497
20,tensor(0.0100),4.927228927612305,4.93646764755249,139.27740478515625,108.21962714195251
40,tensor(0.0093),3.8265438079833984,3.808626174926758,45.08845138549805,213.43016505241394
60,tensor(0.0075),3.457597017288208,3.507352113723755,33.35981750488281,329.1436743736267
80,tensor(0.0050),3.2386627197265625,3.272667646408081,26.381622314453125,424.88195872306824
100,tensor(0.0025),2.949594259262085,3.0192532539367676,20.475996017456055,520.1254303455353
120,tensor(0.0007),2.8889217376708984,2.879303216934204,17.801864624023438,618.3629961013794
140,tensor(0.0100),3.6845719814300537,3.6934926509857178,40.18495559692383,712.2870781421661
160,tensor(0.0098),2.935885429382324,2.934896230697632,18.819549560546875,807.3424243927002
180,tensor(0.0093),2.7122530937194824,2.7677431106567383,15.92265796661377,901.4560308456421
200,tensor(0.0085),2.631068229675293,2.6141293048858643,13.65532112121582,999.3832323551178
220,tensor(0.0074),2.4177472591400146,2.4508330821990967,11.598004341125488,1107.1092734336853
240,tensor(0.0062),2.287290573120117,2.3691394329071045,10.688190460205078,1220.9878194332123
260,tensor(0.0049),2.2639851570129395,2.171189308166504,8.768706321716309,1321.4685668945312
280,tensor(0.0036),2.1309893131256104,2.120915651321411,8.338769912719727,1422.4616169929504
300,tensor(0.0024),2.0136630535125732,2.1262154579162598,8.38308048248291,1522.7077496051788
320,tensor(0.0014),2.1026346683502197,2.0251455307006836,7.577213764190674,1620.4213972091675
340,tensor(0.0007),1.9370906352996826,2.0584654808044434,7.833939075469971,1714.4323859214783
360,tensor(0.0002),1.9484848976135254,1.9389656782150269,6.951557159423828,1808.9988963603973
380,tensor(0.0100),2.3134663105010986,2.327349901199341,10.250740051269531,1904.0883131027222
400,tensor(0.0099),2.174903154373169,2.1956026554107666,8.985414505004883,1998.3411819934845
420,tensor(0.0098),2.113687515258789,1.9443130493164062,6.988829135894775,2093.8230447769165
440,tensor(0.0096),1.8333067893981934,2.0294876098632812,7.6101861000061035,2188.5745861530304
460,tensor(0.0093),1.8977593183517456,1.7424190044403076,5.711142063140869,2283.572641134262
480,tensor(0.0089),1.743295431137085,1.7379525899887085,5.685690402984619,2378.1372406482697
500,tensor(0.0084),1.5930341482162476,1.6028499603271484,4.96716833114624,2472.987454175949
520,tensor(0.0079),1.4347037076950073,1.4667507410049438,4.3351263999938965,2566.142120361328
540,tensor(0.0074),1.437961220741272,1.3740899562835693,3.951478958129883,2660.911660194397
560,tensor(0.0068),1.3630709648132324,1.2664694786071777,3.5483031272888184,2754.3899281024933
580,tensor(0.0061),1.177011251449585,1.1551939249038696,3.1746389865875244,2848.166018486023
600,tensor(0.0055),1.1397252082824707,1.2232049703598022,3.3980610370635986,2945.394677400589
620,tensor(0.0048),1.1417522430419922,1.018393874168396,2.7687442302703857,3040.413892030716
640,tensor(0.0042),1.0422276258468628,0.9602423310279846,2.6123294830322266,3133.582089662552
660,tensor(0.0035),0.8868509531021118,0.9664490222930908,2.628593683242798,3227.864855527878
680,tensor(0.0029),0.8017116785049438,0.8265830278396606,2.2854959964752197,3321.7134771347046
700,tensor(0.0024),0.7333184480667114,0.8472516536712646,2.3332254886627197,3415.44171833992
720,tensor(0.0018),0.7837737798690796,0.740998387336731,2.098029136657715,3509.2363741397858
740,tensor(0.0014),0.7296850681304932,0.7175443172454834,2.049394369125366,3607.7232010364532
760,tensor(0.0010),0.6741665601730347,0.6580685377120972,1.9310590028762817,3701.608168363571
780,tensor(0.0006),0.5921134352684021,0.6972384452819824,2.0081992149353027,3794.231463432312
800,tensor(0.0004),0.674604594707489,0.6883441805839539,1.9904170036315918,3888.6227626800537
820,tensor(0.0002),0.6509467363357544,0.6241876482963562,1.8667289018630981,3982.4880940914154
840,tensor(0.0001),0.6016994714736938,0.6073751449584961,1.8356068134307861,4075.4791548252106
860,tensor(0.0100),3.7978591918945312,3.879256010055542,48.38820266723633,4170.28533577919
880,tensor(0.0100),2.8546082973480225,2.8771634101867676,17.763813018798828,4265.0006721019745
900,tensor(0.0099),2.326291561126709,2.368342638015747,10.67967700958252,4361.177809476852
920,tensor(0.0099),2.067260980606079,2.079439401626587,7.999982833862305,4456.4369378089905
940,tensor(0.0098),1.7292587757110596,1.735407829284668,5.671240329742432,4552.299835443497
960,tensor(0.0097),1.5276259183883667,1.6925249099731445,5.4331817626953125,4648.097763299942
980,tensor(0.0096),1.264819860458374,1.2766026258468628,3.5844414234161377,4746.248440027237
1000,tensor(0.0094),1.071319341659546,1.103173017501831,3.0137133598327637,4841.985459327698
1020,tensor(0.0092),1.0016791820526123,0.9444580078125,2.5714192390441895,4937.780357122421
1040,tensor(0.0091),0.8950127363204956,0.8304005861282349,2.2942376136779785,5033.23912358284
1060,tensor(0.0089),0.739719033241272,0.7126768827438354,2.039443254470825,5127.976329565048
1080,tensor(0.0086),0.7745058536529541,0.7155748009681702,2.0453619956970215,5223.175270795822
1100,tensor(0.0084),0.6656050086021423,0.7938187718391418,2.211826801300049,5318.347986698151
1120,tensor(0.0082),0.7535622715950012,0.8173627257347107,2.264519691467285,5412.908329486847
1140,tensor(0.0079),0.7520178556442261,0.716888427734375,2.04805064201355,5506.869367361069
1160,tensor(0.0076),0.6214925050735474,0.7656088471412659,2.1503031253814697,5601.51932311058
1180,tensor(0.0073),0.6840991973876953,0.742855429649353,2.101928949356079,5696.516756296158
1200,tensor(0.0070),0.6672862768173218,0.5987372994422913,1.819819450378418,5790.06377530098
1220,tensor(0.0067),0.6858336329460144,0.6206878423690796,1.8602070808410645,5886.785731315613
1240,tensor(0.0064),0.6157258749008179,0.6773266792297363,1.968608021736145,5982.112431764603
1260,tensor(0.0061),0.6546382904052734,0.6450465321540833,1.9060757160186768,6075.520498514175
1280,tensor(0.0058),0.5656349062919617,0.5992468595504761,1.8207470178604126,6224.821932792664
1300,tensor(0.0055),0.6055179834365845,0.5944180488586426,1.8119761943817139,6323.149349689484
1320,tensor(0.0051),0.6158170700073242,0.5905241966247559,1.8049342632293701,6419.417758464813
1340,tensor(0.0048),0.5307695865631104,0.5903449654579163,1.8046108484268188,6514.821000337601
1360,tensor(0.0045),0.5273088812828064,0.5011324286460876,1.6505893468856812,6609.644849538803
1380,tensor(0.0042),0.5327577590942383,0.5869752168655396,1.7985399961471558,6728.663765192032
1400,tensor(0.0038),0.5268151164054871,0.5857563018798828,1.796349048614502,6861.072082281113
1420,tensor(0.0035),0.549628734588623,0.48509055376052856,1.6243220567703247,6961.689134597778
1440,tensor(0.0032),0.5136541724205017,0.5084577798843384,1.6627249717712402,7062.706439733505
1460,tensor(0.0029),0.442105770111084,0.5390077233314514,1.7143049240112305,7185.379142045975
1480,tensor(0.0026),0.5152289271354675,0.5506330728530884,1.7343506813049316,7280.636692047119
1500,tensor(0.0023),0.5219346880912781,0.5287941098213196,1.6968848705291748,7375.857387304306
1520,tensor(0.0021),0.46565863490104675,0.49833229184150696,1.6459739208221436,7471.826800107956
1540,tensor(0.0018),0.5150324106216431,0.506291925907135,1.6591275930404663,7566.602780342102
1560,tensor(0.0016),0.4252302646636963,0.4411703944206238,1.5545254945755005,7665.365710258484
1580,tensor(0.0014),0.4511077105998993,0.4351406395435333,1.545180320739746,7760.281306028366
1600,tensor(0.0011),0.44085460901260376,0.48081377148628235,1.6173900365829468,7854.095786809921
1620,tensor(0.0010),0.5120968222618103,0.4086935818195343,1.5048505067825317,7948.648765802383
1640,tensor(0.0008),0.4873100519180298,0.4850417375564575,1.6242427825927734,8043.4083597660065
1660,tensor(0.0006),0.4269959032535553,0.4990087151527405,1.6470876932144165,8142.276235580444
1680,tensor(0.0005),0.4606674611568451,0.43131017684936523,1.5392729043960571,8236.763933181763
1700,tensor(0.0004),0.4191347360610962,0.46355926990509033,1.5897221565246582,8333.949456214905
1720,tensor(0.0003),0.41263511776924133,0.4446936845779419,1.5600122213363647,8438.753078699112
1740,tensor(0.0002),0.4647514224052429,0.46754857897758484,1.5960767269134521,8533.253633260727
1760,tensor(0.0001),0.4374643862247467,0.5082035660743713,1.6623022556304932,8635.845535039902
1780,tensor(0.0001),0.40062063932418823,0.4424087405204773,1.5564517974853516,8729.974632263184
1800,0.0001,0.43855321407318115,0.46918976306915283,1.598698377609253,8826.707576990128
1820,0.0001,0.4477807283401489,0.47972533106803894,1.6156306266784668,8920.20189166069
1840,0.0001,0.41174229979515076,0.4218156635761261,1.524727463722229,9014.927646160126
1860,0.0001,0.4542080760002136,0.44808974862098694,1.5653191804885864,9108.871271848679
1880,0.0001,0.40604719519615173,0.402492880821228,1.4955482482910156,9202.926101207733
1900,0.0001,0.4514235556125641,0.4058104157447815,1.5005180835723877,9297.363528251648
1920,0.0001,0.4197571277618408,0.4281430244445801,1.5344054698944092,9391.32162284851
1940,0.0001,0.42653000354766846,0.4456448554992676,1.5614968538284302,9484.76251578331
1960,0.0001,0.46625640988349915,0.4283555746078491,1.5347317457199097,9579.265584230423
1980,0.0001,0.44254928827285767,0.4512074589729309,1.5702069997787476,9672.470569133759
1999,0.0001,0.5049088597297668,0.4719671308994293,1.603144645690918,9761.60305404663
